id,programa,latitud,longitud,alcaldia
MC02421,MiCalle,19.3192,-99.1639,Coyoacan
MC02422,MiCalle,19.3296,-99.1591,Coyoacan
MC02423,MiCalle,19.3275,-99.1548,Coyoacan
MC02424,MiCalle,19.3135,-99.17,Coyoacan
MC02425,MiCalle,19.3181,-99.1659,Coyoacan
MC02426,MiCalle,19.314,-99.1606,Coyoacan
MC02427,MiCalle,19.3141,-99.1642,Coyoacan
MC02428,MiCalle,19.317176,-99.161378,Coyoacan
MC02429,MiCalle,19.3207,-99.1559,Coyoacan
MC02430,MiCalle,19.318835,-99.159496,Coyoacan
MC02431,MiCalle,19.3233,-99.1625,Coyoacan
MC02432,MiCalle,19.3215,-99.16,Coyoacan
MC02433,MiCalle,19.316289,-99.163467,Coyoacan
MC02434,MiCalle,19.3255,-99.1555,Coyoacan
MC02435,MiCalle,19.3124,-99.1192,Coyoacan
MC02436,MiCalle,19.3136,-99.124,Coyoacan
MC02437,MiCalle,19.3213,-99.172,Coyoacan
MC02438,MiCalle,19.3169,-99.1233,Coyoacan
MC02439,MiCalle,19.3283,-99.1516,Coyoacan
MC02440,MiCalle,19.329067,-99.147585,Coyoacan
MC02442,MiCalle,19.3291,-99.1503,Coyoacan
MC02443,MiCalle,19.3277,-99.1491,Coyoacan
MC02444,MiCalle,19.3307,-99.1488,Coyoacan
MC02445,MiCalle,19.3265,-99.1514,Coyoacan
MC02446,MiCalle,19.33,-99.1503,Coyoacan
MC02447,MiCalle,19.327187,-99.150926,Coyoacan
MC02448,MiCalle,19.33013,-99.147833,Coyoacan
MC02449,MiCalle,19.3288,-99.1465,Coyoacan
MC02450,MiCalle,19.3283,-99.1533,Coyoacan
MC02451,MiCalle,19.3269,-99.149,Coyoacan
MC02452,MiCalle,19.3278,-99.1513,Coyoacan
MC02453,MiCalle,19.3354,-99.1231,Coyoacan
MC02454,MiCalle,19.3332,-99.1249,Coyoacan
MC02455,MiCalle,19.334576,-99.124538,Coyoacan
MC02456,MiCalle,19.3422,-99.1465,Coyoacan
MC02457,MiCalle,19.342015,-99.145304,Coyoacan
MC02458,MiCalle,19.3396,-99.1468,Coyoacan
MC02459,MiCalle,19.3419,-99.1475,Coyoacan
MC02460,MiCalle,19.3406,-99.1462,Coyoacan
MC02461,MiCalle,19.3413,-99.1486,Coyoacan
MC02462,MiCalle,19.3311,-99.1407,Coyoacan
MC02463,MiCalle,19.3252,-99.1297,Coyoacan
MC02464,MiCalle,19.3324,-99.1397,Coyoacan
MC02465,MiCalle,19.3315,-99.1386,Coyoacan
MC02466,MiCalle,19.331,-99.1379,Coyoacan
MC02467,MiCalle,19.331621,-99.13679,Coyoacan
MC02469,MiCalle,19.3331,-99.1334,Coyoacan
MC02470,MiCalle,19.3265,-99.132,Coyoacan
MC02471,MiCalle,19.3256,-99.1362,Coyoacan
MC02472,MiCalle,19.33,-99.1323,Coyoacan
MC02473,MiCalle,19.3265,-99.1348,Coyoacan
MC02474,MiCalle,19.328742,-99.135316,Coyoacan
MC02475,MiCalle,19.3282,-99.1363,Coyoacan
MC02476,MiCalle,19.3303,-99.135,Coyoacan
MC02477,MiCalle,19.322,-99.1307,Coyoacan
MC02478,MiCalle,19.3252,-99.1302,Coyoacan
MC02479,MiCalle,19.3333,-99.1349,Coyoacan
MC02480,MiCalle,19.3312,-99.1398,Coyoacan
MC02481,MiCalle,19.347748,-99.153191,Coyoacan
MC02482,MiCalle,19.3249,-99.1361,Coyoacan
MC02483,MiCalle,19.3314,-99.1357,Coyoacan
MC02484,MiCalle,19.3314,-99.1361,Coyoacan
MC02485,MiCalle,19.346,-99.1807,Coyoacan
MC02486,MiCalle,19.3358,-99.1775,Coyoacan
MC02487,MiCalle,19.3249,-99.1669,Coyoacan
MC02488,MiCalle,19.343143,-99.158751,Coyoacan
MC02490,MiCalle,19.342,-99.1577,Coyoacan
MC02491,MiCalle,19.3156,-99.1084,Coyoacan
MC02492,MiCalle,19.3156,-99.1097,Coyoacan
MC02493,MiCalle,19.3278,-99.13726,Coyoacan
MC02494,MiCalle,19.335618,-99.148597,Coyoacan
MC02495,MiCalle,19.3358,-99.1768,Coyoacan
MC02496,MiCalle,19.3364,-99.1769,Coyoacan
MC02497,MiCalle,19.3243,-99.1744,Coyoacan
MC02498,MiCalle,19.3075,-99.1061,Coyoacan
MC02499,MiCalle,19.359392,-99.163375,Benito Juarez
MC02500,MiCalle,19.3417,-99.1421,Coyoacan
MC02501,MiCalle,19.3352,-99.1431,Coyoacan
MC02502,MiCalle,19.3473,-99.1318,Coyoacan
MC02505,MiCalle,19.3414,-99.1402,Coyoacan
MC02506,MiCalle,19.3482,-99.1303,Coyoacan
MC02507,MiCalle,19.3488,-99.1332,Coyoacan
MC02508,MiCalle,19.3376,-99.1426,Coyoacan
MC02510,MiCalle,19.3415,-99.1407,Coyoacan
MC02511,MiCalle,19.354252,-99.134627,Coyoacan
MC02512,MiCalle,19.3396,-99.1411,Coyoacan
MC02513,MiCalle,19.3309,-99.1439,Coyoacan
MC02514,MiCalle,19.3429,-99.1344,Coyoacan
MC02515,MiCalle,19.3342,-99.1449,Coyoacan
MC02516,MiCalle,19.353908,-99.132385,Coyoacan
MC02517,MiCalle,19.339,-99.1354,Coyoacan
MC02519,MiCalle,19.3391,-99.1358,Coyoacan
MC02521,MiCalle,19.3504,-99.1333,Coyoacan
MC02522,MiCalle,19.3416,-99.1415,Coyoacan
MC02523,MiCalle,19.341942,-99.13163,Coyoacan
MC02524,MiCalle,19.2924,-99.1681,Tlalpan
MC02525,MiCalle,19.351435,-99.131779,Coyoacan
MC02526,MiCalle,19.3404,-99.1436,Coyoacan
MC02528,MiCalle,19.351179,-99.135392,Coyoacan
MC02529,MiCalle,19.3508,-99.1306,Coyoacan
MC02530,MiCalle,19.35098,-99.135757,Coyoacan
MC02531,MiCalle,19.3412,-99.1381,Coyoacan
MC02532,MiCalle,19.353,-99.1351,Coyoacan
MC02533,MiCalle,19.3414,-99.1409,Coyoacan
MC02534,MiCalle,19.3412,-99.1386,Coyoacan
MC02535,MiCalle,19.3429,-99.14,Coyoacan
MC02536,MiCalle,19.3118,-99.1166,Coyoacan
MC02537,MiCalle,19.3081,-99.1171,Coyoacan
MC02538,MiCalle,19.3108,-99.1174,Coyoacan
MC02539,MiCalle,19.3091,-99.1154,Coyoacan
MC02540,MiCalle,19.3078,-99.1158,Coyoacan
MC02541,MiCalle,19.3107,-99.1156,Coyoacan
MC02542,MiCalle,19.3194,-99.1005,Coyoacan
MC02543,MiCalle,19.325,-99.1067,Coyoacan
MC02544,MiCalle,19.341078,-99.163245,Coyoacan
MC02545,MiCalle,19.302,-99.1602,Coyoacan
MC02546,MiCalle,19.299,-99.1571,Coyoacan
MC02547,MiCalle,19.3543,-99.161,Coyoacan
MC02548,MiCalle,19.3015,-99.1564,Coyoacan
MC02549,MiCalle,19.321525,-99.106457,Coyoacan
MC02550,MiCalle,19.3202,-99.111,Coyoacan
MC02551,MiCalle,19.320385,-99.109754,Coyoacan
MC02552,MiCalle,19.3197,-99.1096,Coyoacan
MC02553,MiCalle,19.318917,-99.108315,Coyoacan
MC02554,MiCalle,19.319951,-99.111401,Coyoacan
MC02555,MiCalle,19.3208,-99.1076,Coyoacan
MC02556,MiCalle,19.3218,-99.1077,Coyoacan
MC02557,MiCalle,19.3209,-99.1112,Coyoacan
MC02558,MiCalle,19.3207,-99.1063,Coyoacan
MC02559,MiCalle,19.3202,-99.1079,Coyoacan
MC02560,MiCalle,19.3198,-99.1086,Coyoacan
MC02561,MiCalle,19.321,-99.1087,Coyoacan
MC02562,MiCalle,19.319626,-99.108458,Coyoacan
MC02563,MiCalle,19.320146,-99.105927,Coyoacan
MC02564,MiCalle,19.3185,-99.1268,Coyoacan
MC02565,MiCalle,19.3183,-99.1296,Coyoacan
MC02566,MiCalle,19.3195,-99.1288,Coyoacan
MC02567,MiCalle,19.3181,-99.1299,Coyoacan
MC02568,MiCalle,19.3178,-99.1292,Coyoacan
MC02569,MiCalle,19.3181,-99.126,Coyoacan
MC02570,MiCalle,19.3414,-99.1438,Coyoacan
MC02571,MiCalle,19.3235,-99.1126,Coyoacan
MC02572,MiCalle,19.3335,-99.1417,Coyoacan
MC02573,MiCalle,19.331,-99.1439,Coyoacan
MC02574,MiCalle,19.3343,-99.1422,Coyoacan
MC02575,MiCalle,19.3337,-99.1436,Coyoacan
MC02577,MiCalle,19.3361,-99.1462,Coyoacan
MC02578,MiCalle,19.3349,-99.1442,Coyoacan
MC02579,MiCalle,19.3364,-99.1458,Coyoacan
MC02580,MiCalle,19.3359,-99.1468,Coyoacan
MC02581,MiCalle,19.3381,-99.1441,Coyoacan
MC02582,MiCalle,19.3311,-99.1413,Coyoacan
MC02583,MiCalle,19.3333,-99.1413,Coyoacan
MC02584,MiCalle,19.3368,-99.1469,Coyoacan
MC02585,MiCalle,19.314686,-99.187608,Coyoacan
MC02586,MiCalle,19.3237,-99.1883,Coyoacan
MC02587,MiCalle,19.2777,-99.1915,Tlalpan
MC02588,MiCalle,19.32281,-99.111251,Coyoacan
MC02589,MiCalle,19.3227,-99.1106,Coyoacan
MC02591,MiCalle,19.300903,-99.161978,Tlalpan
MC02592,MiCalle,19.3302,-99.1756,Coyoacan
MC02597,MiCalle,19.331896,-99.176252,Coyoacan
MC02598,MiCalle,19.332099,-99.17576,Coyoacan
MC02599,MiCalle,19.330321,-99.173973,Coyoacan
MC02600,MiCalle,19.3316,-99.1751,Coyoacan
MC02601,MiCalle,19.3331,-99.1762,Coyoacan
MC02602,MiCalle,19.3314,-99.1738,Coyoacan
MC02603,MiCalle,19.3309,-99.1749,Coyoacan
MC02604,MiCalle,19.328844,-99.173544,Coyoacan
MC02605,MiCalle,19.3317,-99.177,Coyoacan
MC02606,MiCalle,19.330418,-99.173875,Coyoacan
MC02607,MiCalle,19.331953,-99.176291,Coyoacan
MC02608,MiCalle,19.321544,-99.112654,Coyoacan
MC02609,MiCalle,19.32234,-99.110053,Coyoacan
MC02610,MiCalle,19.3459,-99.1729,Coyoacan
MC02611,MiCalle,19.3319,-99.1405,Coyoacan
MC02612,MiCalle,19.3536,-99.145,Coyoacan
MC02614,MiCalle,19.3485,-99.1452,Coyoacan
MC02616,MiCalle,19.3497,-99.1427,Coyoacan
MC02617,MiCalle,19.3528,-99.1431,Coyoacan
MC02618,MiCalle,19.354588,-99.141673,Coyoacan
MC02620,MiCalle,19.3517,-99.1418,Coyoacan
MC02621,MiCalle,19.3348,-99.1307,Coyoacan
MC02622,MiCalle,19.3486,-99.1446,Coyoacan
MC02623,MiCalle,19.3566,-99.1401,Coyoacan
MC02625,MiCalle,19.3528,-99.1441,Coyoacan
MC02626,MiCalle,19.3483,-99.1428,Coyoacan
MC02627,MiCalle,19.353,-99.1414,Coyoacan
MC02628,MiCalle,19.3508,-99.1431,Coyoacan
MC02629,MiCalle,19.3555,-99.1432,Coyoacan
MC02630,MiCalle,19.3458,-99.163,Coyoacan
MC02631,MiCalle,19.322912,-99.111704,Coyoacan
MC02632,MiCalle,19.3227,-99.1191,Coyoacan
MC02633,MiCalle,19.348993,-99.119583,Coyoacan
MC02634,MiCalle,19.310834,-99.102073,Coyoacan
MC02635,MiCalle,19.3089,-99.1034,Coyoacan
MC02636,MiCalle,19.3215,-99.1127,Coyoacan
MC02637,MiCalle,19.3297,-99.1171,Coyoacan
MC02638,MiCalle,19.3338,-99.1142,Coyoacan
MC02639,MiCalle,19.324,-99.1164,Coyoacan
MC02640,MiCalle,19.3239,-99.1163,Coyoacan
MC02641,MiCalle,19.30774,-99.108527,Coyoacan
MC02642,MiCalle,19.3444,-99.1503,Coyoacan
MC02643,MiCalle,19.3555,-99.1597,Coyoacan
MC02645,MiCalle,19.3433,-99.1523,Coyoacan
MC02646,MiCalle,19.3561,-99.1564,Coyoacan
MC02654,MiCalle,19.3567,-99.1701,Coyoacan
MC02656,MiCalle,19.357672,-99.15678,Coyoacan
MC02657,MiCalle,19.3572,-99.1603,Coyoacan
MC02658,MiCalle,19.3528,-99.163,Coyoacan
MC02659,MiCalle,19.3529,-99.1688,Coyoacan
MC02660,MiCalle,19.355515,-99.16821,Coyoacan
MC02661,MiCalle,19.3563,-99.1644,Coyoacan
MC02662,MiCalle,19.3533,-99.1559,Coyoacan
MC02663,MiCalle,19.3534,-99.1672,Coyoacan
MC02664,MiCalle,19.3574,-99.1589,Coyoacan
MC02665,MiCalle,19.3584,-99.1703,Coyoacan
MC02666,MiCalle,19.352,-99.1692,Coyoacan
MC02667,MiCalle,19.3583,-99.1665,Coyoacan
MC02668,MiCalle,19.3581,-99.1691,Coyoacan
MC02669,MiCalle,19.3549,-99.1575,Coyoacan
MC02670,MiCalle,19.3563,-99.1599,Coyoacan
MC02671,MiCalle,19.3552,-99.1559,Coyoacan
MC02672,MiCalle,19.3518,-99.1648,Coyoacan
MC02673,MiCalle,19.357434,-99.154124,Coyoacan
MC02674,MiCalle,19.3356,-99.1416,Coyoacan
MC02675,MiCalle,19.3515,-99.1567,Coyoacan
MC02676,MiCalle,19.3025,-99.1683,Coyoacan
MC02677,MiCalle,19.3512,-99.1637,Coyoacan
MC02678,MiCalle,19.3567,-99.158,Coyoacan
MC02679,MiCalle,19.3508,-99.1682,Coyoacan
MC02680,MiCalle,19.354207,-99.165421,Coyoacan
MC02681,MiCalle,19.3543,-99.1655,Coyoacan
MC02682,MiCalle,19.3512,-99.1574,Coyoacan
MC02683,MiCalle,19.3581,-99.1638,Coyoacan
MC02684,MiCalle,19.3528,-99.1592,Coyoacan
MC02685,MiCalle,19.3513,-99.1661,Coyoacan
MC02686,MiCalle,19.3503,-99.1615,Coyoacan
MC02687,MiCalle,19.3015,-99.1469,Coyoacan
MC02688,MiCalle,19.3179,-99.1392,Coyoacan
MC02689,MiCalle,19.318023,-99.138399,Coyoacan
MC02690,MiCalle,19.344,-99.1561,Coyoacan
MC02691,MiCalle,19.3379,-99.1397,Coyoacan
MC02692,MiCalle,19.3353,-99.1353,Coyoacan
MC02693,MiCalle,19.3364,-99.1294,Coyoacan
MC02694,MiCalle,19.3374,-99.1333,Coyoacan
MC02696,MiCalle,19.334,-99.1357,Coyoacan
MC02699,MiCalle,19.3383,-99.1293,Coyoacan
MC02700,MiCalle,19.33524,-99.131013,Coyoacan
MC02701,MiCalle,19.3338,-99.1348,Coyoacan
MC02702,MiCalle,19.3335,-99.1333,Coyoacan
MC02703,MiCalle,19.3336,-99.1291,Coyoacan
MC02705,MiCalle,19.3373,-99.1313,Coyoacan
MC02706,MiCalle,19.3325,-99.1309,Coyoacan
MC02707,MiCalle,19.3392,-99.1285,Coyoacan
MC02708,MiCalle,19.3135,-99.1404,Coyoacan
MC02710,MiCalle,19.3002,-99.1437,Coyoacan
MC02711,MiCalle,19.3041,-99.1431,Coyoacan
MC02712,MiCalle,19.306618,-99.142509,Coyoacan
MC02713,MiCalle,19.3044,-99.1406,Coyoacan
MC02714,MiCalle,19.302926,-99.143494,Coyoacan
MC02715,MiCalle,19.3032,-99.1403,Coyoacan
MC02716,MiCalle,19.3024,-99.1427,Coyoacan
MC02717,MiCalle,19.3042,-99.1395,Coyoacan
MC02718,MiCalle,19.3039,-99.1397,Coyoacan
MC02719,MiCalle,19.301082,-99.141339,Coyoacan
MC02720,MiCalle,19.307,-99.1412,Coyoacan
MC02721,MiCalle,19.300697,-99.143363,Coyoacan
MC02723,MiCalle,19.3033,-99.1425,Coyoacan
MC02724,MiCalle,19.3045,-99.1412,Coyoacan
MC02725,MiCalle,19.3014,-99.1427,Coyoacan
MC02726,MiCalle,19.3028,-99.1397,Coyoacan
MC02727,MiCalle,19.3009,-99.1431,Coyoacan
MC02728,MiCalle,19.349299,-99.165955,Coyoacan
MC02729,MiCalle,19.3046,-99.1604,Coyoacan
MC02730,MiCalle,19.3048,-99.1621,Coyoacan
MC02731,MiCalle,19.3073,-99.1629,Coyoacan
MC02732,MiCalle,19.302057,-99.162885,Coyoacan
MC02733,MiCalle,19.3031,-99.1615,Coyoacan
MC02739,MiCalle,19.304055,-99.161258,Coyoacan
MC02740,MiCalle,19.3057,-99.1637,Coyoacan
MC02741,MiCalle,19.3018,-99.1633,Coyoacan
MC02742,MiCalle,19.3229,-99.1334,Coyoacan
MC02743,MiCalle,19.3582,-99.1699,Coyoacan
MC02744,MiCalle,19.3361,-99.1423,Coyoacan
MC02745,MiCalle,19.334,-99.14,Coyoacan
MC02746,MiCalle,19.33643,-99.141793,Coyoacan
MC02747,MiCalle,19.3368,-99.1374,Coyoacan
MC02748,MiCalle,19.3351,-99.1388,Coyoacan
MC02749,MiCalle,19.335138,-99.14013,Coyoacan
MC02750,MiCalle,19.42568,-99.155275,Cuauhtemoc
MC02751,MiCalle,19.3178,-99.1466,Coyoacan
MC02752,MiCalle,19.3192,-99.1434,Coyoacan
MC02753,MiCalle,19.3173,-99.1403,Coyoacan
MC02754,MiCalle,19.3178,-99.1429,Coyoacan
MC02755,MiCalle,19.3163,-99.1435,Coyoacan
MC02756,MiCalle,19.318948,-99.145809,Coyoacan
MC02757,MiCalle,19.3209,-99.1438,Coyoacan
MC02758,MiCalle,19.3181,-99.1416,Coyoacan
MC02759,MiCalle,19.3429,-99.1515,Coyoacan
MC02760,MiCalle,19.3433,-99.1541,Coyoacan
MC02761,MiCalle,19.341,-99.1495,Coyoacan
MC02762,MiCalle,19.339496,-99.148018,Coyoacan
MC02763,MiCalle,19.342643,-99.153083,Coyoacan
MC02764,MiCalle,19.3256,-99.1385,Coyoacan
MC02765,MiCalle,19.3283,-99.1384,Coyoacan
MC02766,MiCalle,19.3282,-99.1393,Coyoacan
MC02767,MiCalle,19.3268,-99.1382,Coyoacan
MC02768,MiCalle,19.328359,-99.137518,Coyoacan
MC02769,MiCalle,19.357788,-99.123406,Iztapalapa
MC02770,MiCalle,19.3559,-99.1226,Coyoacan
MC02771,MiCalle,19.303191,-99.179174,Tlalpan
MC02772,MiCalle,19.3205,-99.1374,Coyoacan
MC02773,MiCalle,19.3205,-99.1366,Coyoacan
MC02775,MiCalle,19.320433,-99.135473,Coyoacan
MC02776,MiCalle,19.3193,-99.1335,Coyoacan
MC02777,MiCalle,19.317655,-99.133002,Coyoacan
MC02778,MiCalle,19.314946,-99.135122,Coyoacan
MC02779,MiCalle,19.3118,-99.135,Coyoacan
MC02780,MiCalle,19.3151,-99.1364,Coyoacan
MC02781,MiCalle,19.3213,-99.1348,Coyoacan
MC02782,MiCalle,19.3201,-99.1378,Coyoacan
MC02783,MiCalle,19.3204,-99.1341,Coyoacan
MC02784,MiCalle,19.317685,-99.13623,Coyoacan
MC02785,MiCalle,19.3163,-99.136,Coyoacan
MC02786,MiCalle,19.4255,-99.1546,Cuauhtemoc
MC02787,MiCalle,19.4251,-99.1634,Cuauhtemoc
MC02788,MiCalle,19.332,-99.1225,Coyoacan
MC02789,MiCalle,19.332356,-99.121305,Coyoacan
MC02790,MiCalle,19.3311,-99.1222,Coyoacan
MC02791,MiCalle,19.330652,-99.123434,Coyoacan
MC02793,MiCalle,19.3381,-99.1256,Coyoacan
MC02794,MiCalle,19.3328,-99.1283,Coyoacan
MC02795,MiCalle,19.3345,-99.1282,Coyoacan
MC02796,MiCalle,19.332186,-99.125076,Coyoacan
MC02797,MiCalle,19.3343,-99.1263,Coyoacan
MC02798,MiCalle,19.3382,-99.1251,Coyoacan
MC02799,MiCalle,19.332534,-99.126904,Coyoacan
MC02800,MiCalle,19.329629,-99.12709,Coyoacan
MC02801,MiCalle,19.3366,-99.1273,Coyoacan
MC02802,MiCalle,19.3309,-99.1284,Coyoacan
MC02803,MiCalle,19.3316,-99.1287,Coyoacan
MC02804,MiCalle,19.3368,-99.1254,Coyoacan
MC02805,MiCalle,19.3312,-99.1269,Coyoacan
MC02806,MiCalle,19.33255,-99.129808,Coyoacan
MC02807,MiCalle,19.3342,-99.1277,Coyoacan
MC02808,MiCalle,19.3301,-99.1249,Coyoacan
MC02809,MiCalle,19.3312,-99.1246,Coyoacan
MC02810,MiCalle,19.2294,-99.1243,Xochimilco
MC02811,MiCalle,19.3178,-99.1122,Coyoacan
MC02812,MiCalle,19.323319,-99.127003,Coyoacan
MC02813,MiCalle,19.309367,-99.175638,Coyoacan
MC02814,MiCalle,19.3057,-99.1525,Coyoacan
MC02815,MiCalle,19.3077,-99.1605,Coyoacan
MC02816,MiCalle,19.3067,-99.1623,Coyoacan
MC02817,MiCalle,19.3055,-99.1599,Coyoacan
MC02818,MiCalle,19.3071,-99.1614,Coyoacan
MC02819,MiCalle,19.29968,-99.150031,Coyoacan
MC02820,MiCalle,19.2911,-99.1684,Tlalpan
MC02821,MiCalle,19.314412,-99.136557,Coyoacan
MC02822,MiCalle,19.306349,-99.13818,Coyoacan
MC02823,MiCalle,19.3097,-99.1411,Coyoacan
MC02824,MiCalle,19.3084,-99.1383,Coyoacan
MC02825,MiCalle,19.311491,-99.140474,Coyoacan
MC02827,MiCalle,19.3108,-99.1337,Coyoacan
MC02828,MiCalle,19.3135,-99.1349,Coyoacan
MC02829,MiCalle,19.308,-99.1364,Coyoacan
MC02830,MiCalle,19.3061,-99.1404,Coyoacan
MC02831,MiCalle,19.310242,-99.137618,Coyoacan
MC02832,MiCalle,19.247266,-99.144162,Tlalpan
MC02833,MiCalle,19.3038,-99.1218,Coyoacan
MC02835,MiCalle,19.3165,-99.109,Coyoacan
MC02836,MiCalle,19.3166,-99.1096,Coyoacan
MC02837,MiCalle,19.3166,-99.1103,Coyoacan
MC02838,MiCalle,19.4232,-99.1624,Cuauhtemoc
MC02839,MiCalle,19.306259,-99.114245,Coyoacan
MC02840,MiCalle,19.3408,-99.1501,Coyoacan
MC02841,MiCalle,19.3408,-99.1514,Coyoacan
MC02842,MiCalle,19.347,-99.1269,Coyoacan
MC02843,MiCalle,19.342,-99.1493,Coyoacan
MC02844,MiCalle,19.3219,-99.1515,Coyoacan
MC02849,MiCalle,19.3201,-99.1554,Coyoacan
MC02850,MiCalle,19.320318,-99.154047,Coyoacan
MC02851,MiCalle,19.320918,-99.151834,Coyoacan
MC02852,MiCalle,19.3218,-99.154,Coyoacan
MC02853,MiCalle,19.320953,-99.151842,Coyoacan
MC02854,MiCalle,19.320678,-99.156024,Coyoacan
MC02855,MiCalle,19.319263,-99.155047,Coyoacan
MC02856,MiCalle,19.322839,-99.15135,Coyoacan
MC02857,MiCalle,19.3204,-99.1507,Coyoacan
MC02858,MiCalle,19.3216,-99.1499,Coyoacan
MC02859,MiCalle,19.319132,-99.155545,Coyoacan
MC02860,MiCalle,19.3212,-99.1533,Coyoacan
MC02861,MiCalle,19.32,-99.1533,Coyoacan
MC02862,MiCalle,19.320688,-99.151415,Coyoacan
MC02863,MiCalle,19.3031,-99.1858,Coyoacan
MC02864,MiCalle,19.3048,-99.1865,Coyoacan
MC02865,MiCalle,19.3051,-99.186,Coyoacan
MC02866,MiCalle,19.3091,-99.187,Coyoacan
MC02867,MiCalle,19.3075,-99.1935,Coyoacan
MC02868,MiCalle,19.3062,-99.1933,Coyoacan
MC02869,MiCalle,19.3075,-99.1912,Coyoacan
MC02870,MiCalle,19.3035,-99.1929,Coyoacan
MC02871,MiCalle,19.3058,-99.1932,Coyoacan
MC02872,MiCalle,19.3059,-99.1828,Coyoacan
MC02873,MiCalle,19.3073,-99.1892,Coyoacan
MC02874,MiCalle,19.305466,-99.184803,Coyoacan
MC02876,MiCalle,19.3056,-99.1882,Coyoacan
MC02877,MiCalle,19.3091,-99.1879,Coyoacan
MC02878,MiCalle,19.3082,-99.1891,Coyoacan
MC02879,MiCalle,19.4229,-99.162675,Cuauhtemoc
MC02880,MiCalle,19.3022,-99.171,Tlalpan
MC02881,MiCalle,19.302,-99.1698,Tlalpan
MC02882,MiCalle,19.3023,-99.1729,Tlalpan
MC02884,MiCalle,19.3121,-99.1278,Coyoacan
MC02885,MiCalle,19.315,-99.1272,Coyoacan
MC02890,MiCalle,19.3149,-99.1285,Coyoacan
MC02891,MiCalle,19.3117,-99.1268,Coyoacan
MC02892,MiCalle,19.3024,-99.1958,Coyoacan
MC02894,MiCalle,19.3082,-99.2021,Coyoacan
MC02895,MiCalle,19.3103,-99.195,Coyoacan
MC02896,MiCalle,19.3048,-99.1934,Coyoacan
MC02898,MiCalle,19.306,-99.2046,Coyoacan
MC02900,MiCalle,19.311012,-99.220306,Tlalpan
MC02901,MiCalle,19.310976,-99.200662,Coyoacan
MC02902,MiCalle,19.3087,-99.2022,Coyoacan
MC02903,MiCalle,19.3089,-99.2029,Alvaro Obregon
MC02904,MiCalle,19.3325,-99.1515,Coyoacan
MC02905,MiCalle,19.332209,-99.150331,Coyoacan
MC02906,MiCalle,19.3334,-99.1475,Coyoacan
MC02907,MiCalle,19.3321,-99.1488,Coyoacan
MC02908,MiCalle,19.3297,-99.1504,Coyoacan
MC02911,MiCalle,19.3329,-99.1492,Coyoacan
MC02912,MiCalle,19.3305,-99.1467,Coyoacan
MC02913,MiCalle,19.334,-99.1498,Coyoacan
MC02914,MiCalle,19.3447,-99.1607,Coyoacan
MC02915,MiCalle,19.3446,-99.1625,Coyoacan
MC02916,MiCalle,19.3443,-99.1571,Coyoacan
MC02917,MiCalle,19.3453,-99.1561,Coyoacan
MC02918,MiCalle,19.3458,-99.1574,Coyoacan
MC02919,MiCalle,19.3469,-99.1608,Coyoacan
MC02920,MiCalle,19.3464,-99.1564,Coyoacan
MC02921,MiCalle,19.34809,-99.16056,Coyoacan
MC02922,MiCalle,19.348954,-99.158238,Coyoacan
MC02923,MiCalle,19.3324,-99.1657,Coyoacan
MC02924,MiCalle,19.336,-99.196,Alvaro Obregon
MC02925,MiCalle,19.3367,-99.1916,Coyoacan
MC02926,MiCalle,19.3382,-99.1334,Coyoacan
MC02927,MiCalle,19.337851,-99.132936,Coyoacan
MC02928,MiCalle,19.3362,-99.1326,Coyoacan
MC02930,MiCalle,19.3176,-99.1317,Coyoacan
MC02931,MiCalle,19.3227,-99.1345,Coyoacan
MC02932,MiCalle,19.3434,-99.149,Coyoacan
MC02933,MiCalle,19.333715,-99.156106,Coyoacan
MC02935,MiCalle,19.3375,-99.1581,Coyoacan
MC02936,MiCalle,19.336547,-99.155358,Coyoacan
MC02937,MiCalle,19.339184,-99.158068,Coyoacan
MC02938,MiCalle,19.3364,-99.1513,Coyoacan
MC02939,MiCalle,19.3408,-99.1537,Coyoacan
MC02940,MiCalle,19.3381,-99.1566,Coyoacan
MC02941,MiCalle,19.3331,-99.1541,Coyoacan
MC02942,MiCalle,19.3376,-99.1552,Coyoacan
MC02943,MiCalle,19.3349,-99.1554,Coyoacan
MC02944,MiCalle,19.3297,-99.1541,Coyoacan
MC02945,MiCalle,19.3301,-99.1566,Coyoacan
MC02946,MiCalle,19.3372,-99.1528,Coyoacan
MC02947,MiCalle,19.338595,-99.155852,Coyoacan
MC02948,MiCalle,19.3405,-99.1505,Coyoacan
MC02949,MiCalle,19.339066,-99.148706,Coyoacan
MC02950,MiCalle,19.331744,-99.147916,Coyoacan
MC02951,MiCalle,19.336657,-99.158537,Coyoacan
MC02952,MiCalle,19.3333,-99.1514,Coyoacan
MC02953,MiCalle,19.3419,-99.1545,Coyoacan
MC02954,MiCalle,19.3372,-99.156,Coyoacan
MC02955,MiCalle,19.3388,-99.1559,Coyoacan
MC02956,MiCalle,19.4218,-99.171,Cuauhtemoc
MC02957,MiCalle,19.351374,-99.122178,Coyoacan
MC02958,MiCalle,19.3534,-99.1214,Coyoacan
MC02959,MiCalle,19.354,-99.1309,Coyoacan
MC02960,MiCalle,19.3027,-99.1149,Coyoacan
MC02962,MiCalle,19.3293,-99.1611,Coyoacan
MC02963,MiCalle,19.3253,-99.1476,Coyoacan
MC02964,MiCalle,19.325814,-99.146566,Coyoacan
